CURRENT DATASET: car
DATA TYPE: classification


FULL DATASET: 
['vhigh', 'vhigh', 2.0, 2.0, 'small', 'low', 'unacc']
['high', 'vhigh', 2.0, 4.0, 'med', 'low', 'unacc']
['high', 'vhigh', 2.0, 4.0, 'big', 'low', 'unacc']
['high', 'vhigh', 2.0, 5.0, 'small', 'med', 'unacc']
['high', 'vhigh', 2.0, 5.0, 'med', 'low', 'unacc']
['high', 'vhigh', 2.0, 5.0, 'big', 'low', 'unacc']
['high', 'vhigh', 3.0, 2.0, 'med', 'med', 'unacc']
['high', 'vhigh', 3.0, 2.0, 'big', 'med', 'unacc']
['high', 'vhigh', 3.0, 4.0, 'small', 'high', 'unacc']
['high', 'vhigh', 3.0, 4.0, 'big', 'low', 'unacc']
['high', 'vhigh', 3.0, 5.0, 'small', 'med', 'unacc']
['high', 'vhigh', 3.0, 5.0, 'med', 'med', 'unacc']
['high', 'vhigh', 3.0, 5.0, 'big', 'low', 'unacc']
['high', 'vhigh', 4.0, 2.0, 'med', 'low', 'unacc']
['high', 'vhigh', 4.0, 4.0, 'small', 'high', 'unacc']
['high', 'vhigh', 4.0, 4.0, 'med', 'low', 'unacc']
['high', 'vhigh', 4.0, 4.0, 'big', 'low', 'unacc']
['high', 'vhigh', 4.0, 5.0, 'med', 'high', 'unacc']
['high', 'vhigh', 4.0, 5.0, 'big', 'high', 'unacc']
['high', 'vhigh', 5.0, 2.0, 'small', 'med', 'unacc']
['high', 'vhigh', 5.0, 4.0, 'small', 'high', 'unacc']
['high', 'vhigh', 5.0, 4.0, 'big', 'high', 'unacc']
['high', 'vhigh', 5.0, 5.0, 'small', 'high', 'unacc']
['high', 'vhigh', 5.0, 5.0, 'med', 'med', 'unacc']
['high', 'vhigh', 5.0, 5.0, 'big', 'med', 'unacc']
['high', 'high', 2.0, 2.0, 'med', 'low', 'unacc']
['high', 'high', 2.0, 4.0, 'small', 'low', 'unacc']
['high', 'high', 2.0, 4.0, 'big', 'low', 'unacc']
['high', 'high', 2.0, 5.0, 'big', 'low', 'unacc']
['high', 'high', 3.0, 2.0, 'med', 'med', 'unacc']
['high', 'high', 3.0, 4.0, 'small', 'low', 'unacc']
['high', 'high', 3.0, 4.0, 'big', 'low', 'unacc']
['high', 'high', 3.0, 5.0, 'small', 'med', 'unacc']
['high', 'high', 3.0, 5.0, 'big', 'low', 'unacc']
['high', 'high', 4.0, 2.0, 'small', 'low', 'unacc']
['high', 'high', 4.0, 2.0, 'big', 'med', 'unacc']
['high', 'high', 4.0, 4.0, 'big', 'med', 'acc']
['high', 'high', 4.0, 5.0, 'med', 'med', 'acc']
['high', 'high', 4.0, 5.0, 'big', 'low', 'unacc']
['high', 'high', 5.0, 2.0, 'med', 'med', 'unacc']
['high', 'high', 5.0, 4.0, 'small', 'high', 'acc']
['high', 'high', 5.0, 4.0, 'med', 'low', 'unacc']
['high', 'high', 5.0, 5.0, 'small', 'high', 'acc']
['high', 'med', 2.0, 2.0, 'med', 'low', 'unacc']
['high', 'med', 2.0, 5.0, 'small', 'med', 'unacc']
['high', 'med', 2.0, 5.0, 'med', 'low', 'unacc']
['high', 'med', 3.0, 4.0, 'small', 'high', 'acc']
['high', 'med', 3.0, 4.0, 'med', 'high', 'acc']
['high', 'med', 3.0, 5.0, 'med', 'high', 'acc']
['high', 'med', 4.0, 2.0, 'med', 'low', 'unacc']
['high', 'med', 4.0, 4.0, 'med', 'low', 'unacc']
['high', 'med', 5.0, 2.0, 'big', 'high', 'unacc']
['high', 'med', 5.0, 4.0, 'med', 'low', 'unacc']
['high', 'med', 5.0, 4.0, 'big', 'low', 'unacc']
['high', 'med', 5.0, 5.0, 'med', 'med', 'acc']
['high', 'med', 5.0, 5.0, 'big', 'med', 'acc']
['high', 'low', 2.0, 2.0, 'small', 'low', 'unacc']
['high', 'low', 2.0, 4.0, 'small', 'low', 'unacc']
['high', 'low', 2.0, 4.0, 'big', 'low', 'unacc']
['high', 'low', 3.0, 2.0, 'small', 'low', 'unacc']
['high', 'low', 3.0, 2.0, 'big', 'low', 'unacc']
['high', 'low', 3.0, 4.0, 'small', 'high', 'acc']
['high', 'low', 3.0, 4.0, 'med', 'low', 'unacc']
['high', 'low', 3.0, 4.0, 'big', 'low', 'unacc']
['high', 'low', 3.0, 5.0, 'big', 'low', 'unacc']
['high', 'low', 4.0, 2.0, 'small', 'low', 'unacc']
['high', 'low', 4.0, 2.0, 'big', 'med', 'unacc']
['high', 'low', 4.0, 5.0, 'small', 'med', 'unacc']
['high', 'low', 4.0, 5.0, 'med', 'med', 'acc']
['high', 'low', 4.0, 5.0, 'big', 'high', 'acc']
['high', 'low', 5.0, 2.0, 'med', 'med', 'unacc']
['high', 'low', 5.0, 5.0, 'small', 'high', 'acc']
['high', 'low', 5.0, 5.0, 'med', 'med', 'acc']
['med', 'vhigh', 2.0, 2.0, 'small', 'low', 'unacc']
['med', 'vhigh', 2.0, 2.0, 'med', 'high', 'unacc']
['med', 'vhigh', 2.0, 2.0, 'big', 'low', 'unacc']
['med', 'vhigh', 2.0, 4.0, 'big', 'low', 'unacc']
['med', 'vhigh', 2.0, 5.0, 'small', 'high', 'unacc']
['med', 'vhigh', 2.0, 5.0, 'med', 'high', 'acc']
['med', 'vhigh', 3.0, 2.0, 'big', 'med', 'unacc']
['med', 'vhigh', 3.0, 4.0, 'med', 'high', 'acc']
['med', 'vhigh', 3.0, 4.0, 'big', 'low', 'unacc']
['med', 'vhigh', 3.0, 5.0, 'big', 'low', 'unacc']
['med', 'vhigh', 4.0, 2.0, 'small', 'high', 'unacc']
['med', 'vhigh', 4.0, 2.0, 'med', 'high', 'unacc']
['med', 'vhigh', 4.0, 2.0, 'big', 'med', 'unacc']
['med', 'vhigh', 4.0, 4.0, 'small', 'high', 'acc']
['med', 'vhigh', 4.0, 5.0, 'small', 'med', 'unacc']
['med', 'vhigh', 4.0, 5.0, 'med', 'med', 'acc']
['med', 'vhigh', 5.0, 2.0, 'med', 'med', 'unacc']
['med', 'vhigh', 5.0, 4.0, 'small', 'high', 'acc']
['med', 'vhigh', 5.0, 4.0, 'med', 'med', 'acc']
['med', 'vhigh', 5.0, 5.0, 'small', 'low', 'unacc']
['med', 'high', 2.0, 2.0, 'small', 'high', 'unacc']
['med', 'high', 2.0, 4.0, 'small', 'med', 'unacc']
['med', 'high', 2.0, 5.0, 'med', 'low', 'unacc']
['med', 'high', 2.0, 5.0, 'big', 'low', 'unacc']
['med', 'high', 3.0, 2.0, 'small', 'high', 'unacc']
['med', 'high', 3.0, 2.0, 'big', 'high', 'unacc']
['med', 'high', 3.0, 4.0, 'small', 'high', 'acc']
['med', 'high', 3.0, 4.0, 'big', 'med', 'acc']
['med', 'high', 3.0, 5.0, 'small', 'med', 'unacc']
['med', 'high', 3.0, 5.0, 'med', 'low', 'unacc']
['med', 'high', 3.0, 5.0, 'big', 'low', 'unacc']
['med', 'high', 4.0, 2.0, 'med', 'low', 'unacc']
['med', 'high', 4.0, 2.0, 'big', 'med', 'unacc']
['med', 'high', 4.0, 4.0, 'med', 'low', 'unacc']
['med', 'high', 4.0, 4.0, 'big', 'low', 'unacc']
['med', 'high', 4.0, 5.0, 'small', 'med', 'unacc']
['med', 'high', 4.0, 5.0, 'med', 'high', 'acc']
['med', 'high', 4.0, 5.0, 'big', 'low', 'unacc']
['med', 'high', 5.0, 2.0, 'big', 'low', 'unacc']
['med', 'high', 5.0, 4.0, 'small', 'high', 'acc']
['med', 'high', 5.0, 4.0, 'med', 'med', 'acc']
['med', 'high', 5.0, 5.0, 'small', 'low', 'unacc']
['med', 'high', 5.0, 5.0, 'med', 'low', 'unacc']
['med', 'med', 2.0, 2.0, 'big', 'low', 'unacc']
['med', 'med', 2.0, 4.0, 'small', 'low', 'unacc']
['med', 'med', 2.0, 4.0, 'big', 'low', 'unacc']
['med', 'med', 2.0, 5.0, 'small', 'med', 'unacc']
['med', 'med', 2.0, 5.0, 'med', 'low', 'unacc']
['med', 'med', 2.0, 5.0, 'big', 'high', 'vgood']
['med', 'med', 3.0, 2.0, 'small', 'high', 'unacc']
['med', 'med', 3.0, 4.0, 'small', 'high', 'acc']
['med', 'med', 3.0, 4.0, 'big', 'low', 'unacc']
['med', 'med', 3.0, 5.0, 'big', 'low', 'unacc']
['med', 'med', 4.0, 2.0, 'big', 'med', 'unacc']
['med', 'med', 4.0, 4.0, 'small', 'med', 'acc']
['med', 'med', 4.0, 4.0, 'med', 'low', 'unacc']
['med', 'med', 4.0, 4.0, 'big', 'low', 'unacc']
['med', 'med', 4.0, 5.0, 'small', 'med', 'acc']
['med', 'med', 4.0, 5.0, 'med', 'high', 'vgood']
['med', 'med', 5.0, 2.0, 'med', 'low', 'unacc']
['med', 'med', 5.0, 2.0, 'big', 'low', 'unacc']
['med', 'med', 5.0, 4.0, 'small', 'high', 'acc']
['med', 'med', 5.0, 4.0, 'med', 'med', 'acc']
['med', 'med', 5.0, 5.0, 'small', 'med', 'acc']
['med', 'med', 5.0, 5.0, 'big', 'med', 'acc']
['med', 'low', 2.0, 2.0, 'small', 'low', 'unacc']
['med', 'low', 2.0, 4.0, 'small', 'med', 'acc']
['med', 'low', 2.0, 5.0, 'small', 'med', 'unacc']
['med', 'low', 2.0, 5.0, 'med', 'med', 'acc']
['med', 'low', 2.0, 5.0, 'big', 'low', 'unacc']
['med', 'low', 3.0, 2.0, 'small', 'med', 'unacc']
['med', 'low', 3.0, 2.0, 'med', 'med', 'unacc']
['med', 'low', 3.0, 2.0, 'big', 'med', 'unacc']
['med', 'low', 3.0, 4.0, 'med', 'high', 'good']
['med', 'low', 3.0, 4.0, 'big', 'high', 'vgood']
['med', 'low', 3.0, 5.0, 'med', 'low', 'unacc']
['med', 'low', 4.0, 2.0, 'med', 'high', 'unacc']
['med', 'low', 4.0, 4.0, 'med', 'low', 'unacc']
['med', 'low', 4.0, 4.0, 'big', 'med', 'good']
['med', 'low', 4.0, 5.0, 'big', 'med', 'good']
['med', 'low', 5.0, 2.0, 'med', 'low', 'unacc']
['med', 'low', 5.0, 4.0, 'small', 'high', 'good']
['med', 'low', 5.0, 4.0, 'med', 'med', 'good']
['med', 'low', 5.0, 5.0, 'med', 'low', 'unacc']
['med', 'low', 5.0, 5.0, 'big', 'low', 'unacc']
['low', 'vhigh', 2.0, 2.0, 'small', 'low', 'unacc']
['low', 'vhigh', 2.0, 4.0, 'med', 'med', 'unacc']
['low', 'vhigh', 2.0, 5.0, 'small', 'med', 'unacc']
['low', 'vhigh', 2.0, 5.0, 'med', 'high', 'acc']
['low', 'vhigh', 2.0, 5.0, 'big', 'med', 'acc']
['low', 'vhigh', 3.0, 4.0, 'small', 'high', 'acc']
['low', 'vhigh', 3.0, 5.0, 'small', 'low', 'unacc']
['low', 'vhigh', 3.0, 5.0, 'med', 'high', 'acc']
['low', 'vhigh', 4.0, 2.0, 'med', 'med', 'unacc']
['low', 'vhigh', 4.0, 4.0, 'small', 'med', 'unacc']
['low', 'vhigh', 4.0, 5.0, 'small', 'med', 'unacc']
['low', 'vhigh', 4.0, 5.0, 'big', 'low', 'unacc']
['low', 'vhigh', 5.0, 2.0, 'small', 'med', 'unacc']
['low', 'vhigh', 5.0, 2.0, 'med', 'med', 'unacc']
['low', 'vhigh', 5.0, 4.0, 'big', 'high', 'acc']
['low', 'vhigh', 5.0, 5.0, 'small', 'med', 'unacc']
['low', 'vhigh', 5.0, 5.0, 'big', 'med', 'acc']
['low', 'high', 2.0, 2.0, 'med', 'low', 'unacc']
['low', 'high', 2.0, 4.0, 'small', 'med', 'acc']
['low', 'high', 2.0, 4.0, 'med', 'low', 'unacc']
['low', 'high', 2.0, 5.0, 'big', 'low', 'unacc']
['low', 'high', 3.0, 2.0, 'big', 'med', 'unacc']
['low', 'high', 3.0, 4.0, 'small', 'high', 'acc']
['low', 'high', 3.0, 4.0, 'med', 'high', 'acc']
['low', 'high', 3.0, 5.0, 'small', 'high', 'acc']
['low', 'high', 3.0, 5.0, 'med', 'med', 'acc']
['low', 'high', 3.0, 5.0, 'big', 'low', 'unacc']
['low', 'high', 4.0, 2.0, 'med', 'high', 'unacc']
['low', 'high', 4.0, 2.0, 'big', 'med', 'unacc']
['low', 'high', 4.0, 4.0, 'small', 'high', 'acc']
['low', 'high', 4.0, 4.0, 'med', 'low', 'unacc']
['low', 'high', 4.0, 4.0, 'big', 'high', 'vgood']
['low', 'high', 4.0, 5.0, 'small', 'low', 'unacc']
['low', 'high', 4.0, 5.0, 'big', 'low', 'unacc']
['low', 'high', 5.0, 2.0, 'small', 'med', 'unacc']
['low', 'high', 5.0, 4.0, 'med', 'high', 'vgood']
['low', 'high', 5.0, 5.0, 'small', 'high', 'acc']
['low', 'high', 5.0, 5.0, 'big', 'med', 'acc']
['low', 'med', 2.0, 2.0, 'med', 'low', 'unacc']
['low', 'med', 2.0, 4.0, 'big', 'med', 'good']
['low', 'med', 2.0, 5.0, 'small', 'med', 'unacc']
['low', 'med', 2.0, 5.0, 'big', 'med', 'good']
['low', 'med', 3.0, 2.0, 'big', 'low', 'unacc']
['low', 'med', 5.0, 5.0, 'med', 'low', 'unacc']
['high', 'low', 5.0, 4.0, 'big', 'high', 'acc']
['vhigh', 'high', 2.0, 2.0, 'big', 'low', 'unacc']
['high', 'vhigh', 3.0, 2.0, 'small', 'med', 'unacc']
['med', 'high', 2.0, 2.0, 'big', 'low', 'unacc']
['med', 'low', 4.0, 4.0, 'med', 'low', 'unacc']
['high', 'vhigh', 4.0, 2.0, 'big', 'med', 'unacc']
['high', 'vhigh', 5.0, 5.0, 'med', 'med', 'unacc']
['vhigh', 'low', 2.0, 5.0, 'small', 'med', 'unacc']
['high', 'med', 3.0, 4.0, 'small', 'high', 'good']
['low', 'med', 4.0, 5.0, 'med', 'low', 'unacc']
['high', 'med', 3.0, 5.0, 'small', 'med', 'unacc']
['high', 'high', 3.0, 2.0, 'med', 'med', 'unacc']
['low', 'low', 5.0, 5.0, 'med', 'low', 'unacc']
['high', 'low', 4.0, 2.0, 'big', 'med', 'unacc']
['vhigh', 'low', 3.0, 2.0, 'big', 'low', 'unacc']
['low', 'med', 4.0, 2.0, 'small', 'med', 'unacc']
['vhigh', 'med', 2.0, 4.0, 'med', 'low', 'unacc']
['low', 'high', 3.0, 5.0, 'small', 'high', 'acc']
['med', 'low', 4.0, 5.0, 'small', 'low', 'unacc']
['high', 'high', 5.0, 4.0, 'med', 'low', 'unacc']
['med', 'vhigh', 2.0, 2.0, 'big', 'low', 'unacc']
['low', 'high', 5.0, 2.0, 'big', 'high', 'unacc']
['low', 'low', 3.0, 5.0, 'med', 'med', 'good']
['low', 'low', 4.0, 5.0, 'big', 'low', 'unacc']
['high', 'high', 5.0, 5.0, 'med', 'med', 'acc']
['high', 'low', 5.0, 4.0, 'med', 'low', 'unacc']
['med', 'vhigh', 3.0, 2.0, 'med', 'low', 'unacc']
['high', 'high', 5.0, 2.0, 'big', 'low', 'unacc']
['high', 'low', 5.0, 4.0, 'big', 'high', 'acc']
['med', 'low', 5.0, 2.0, 'small', 'med', 'unacc']
['high', 'vhigh', 3.0, 4.0, 'small', 'high', 'acc']
['low', 'vhigh', 2.0, 4.0, 'big', 'high', 'unacc']
['high', 'high', 3.0, 5.0, 'med', 'high', 'vgood']
['high', 'vhigh', 4.0, 5.0, 'big', 'high', 'unacc']
['vhigh', 'high', 3.0, 4.0, 'big', 'high', 'acc']
['high', 'high', 3.0, 5.0, 'med', 'high', 'unacc']
['vhigh', 'high', 4.0, 4.0, 'small', 'med', 'unacc']
['med', 'high', 4.0, 2.0, 'med', 'low', 'unacc']
['med', 'high', 4.0, 5.0, 'small', 'med', 'unacc']
['high', 'high', 3.0, 4.0, 'small', 'low', 'unacc']
['vhigh', 'low', 5.0, 2.0, 'med', 'high', 'unacc']
['vhigh', 'vhigh', 5.0, 4.0, 'small', 'med', 'unacc']
['high', 'vhigh', 2.0, 4.0, 'small', 'med', 'unacc']
['vhigh', 'low', 2.0, 4.0, 'med', 'med', 'acc']
['med', 'low', 5.0, 2.0, 'small', 'med', 'unacc']
['med', 'high', 2.0, 5.0, 'small', 'high', 'unacc']
['low', 'low', 4.0, 4.0, 'med', 'low', 'unacc']
['low', 'vhigh', 2.0, 4.0, 'small', 'low', 'unacc']
['low', 'med', 4.0, 2.0, 'small', 'med', 'unacc']
['med', 'med', 5.0, 5.0, 'med', 'med', 'unacc']
['vhigh', 'vhigh', 2.0, 2.0, 'med', 'med', 'unacc']
['low', 'med', 2.0, 5.0, 'big', 'med', 'acc']
['med', 'vhigh', 2.0, 5.0, 'small', 'high', 'unacc']
['high', 'vhigh', 3.0, 2.0, 'small', 'med', 'unacc']
['med', 'med', 2.0, 2.0, 'small', 'low', 'unacc']
['high', 'med', 5.0, 2.0, 'med', 'med', 'acc']
['med', 'low', 3.0, 2.0, 'big', 'med', 'unacc']
['high', 'high', 4.0, 2.0, 'med', 'high', 'unacc']
['vhigh', 'low', 4.0, 4.0, 'small', 'med', 'unacc']
['low', 'vhigh', 2.0, 2.0, 'med', 'med', 'unacc']
['low', 'low', 2.0, 5.0, 'big', 'low', 'unacc']
['high', 'vhigh', 4.0, 2.0, 'med', 'low', 'unacc']
['high', 'med', 5.0, 4.0, 'small', 'low', 'unacc']
['low', 'low', 5.0, 5.0, 'small', 'med', 'acc']
['vhigh', 'high', 5.0, 4.0, 'small', 'high', 'unacc']
['low', 'low', 2.0, 2.0, 'med', 'low', 'unacc']
['med', 'vhigh', 3.0, 4.0, 'med', 'high', 'acc']
['med', 'vhigh', 2.0, 2.0, 'med', 'high', 'unacc']
['med', 'vhigh', 4.0, 4.0, 'small', 'high', 'acc']
['vhigh', 'vhigh', 2.0, 5.0, 'med', 'high', 'unacc']
['high', 'vhigh', 5.0, 2.0, 'med', 'high', 'unacc']
['low', 'high', 4.0, 5.0, 'med', 'med', 'acc']
['low', 'high', 2.0, 2.0, 'big', 'low', 'unacc']
['high', 'vhigh', 5.0, 5.0, 'small', 'high', 'acc']
['med', 'med', 4.0, 2.0, 'med', 'low', 'unacc']
['low', 'high', 3.0, 2.0, 'med', 'med', 'unacc']
['med', 'high', 5.0, 5.0, 'small', 'low', 'unacc']
['high', 'med', 4.0, 2.0, 'big', 'med', 'unacc']
['vhigh', 'med', 3.0, 4.0, 'med', 'low', 'unacc']
['low', 'high', 3.0, 5.0, 'big', 'low', 'unacc']
['low', 'high', 2.0, 4.0, 'big', 'low', 'unacc']
['high', 'vhigh', 5.0, 4.0, 'med', 'low', 'unacc']
['med', 'vhigh', 4.0, 4.0, 'big', 'high', 'vgood']
['high', 'high', 3.0, 5.0, 'big', 'low', 'acc']
['high', 'high', 5.0, 4.0, 'med', 'low', 'unacc']
['high', 'vhigh', 4.0, 5.0, 'med', 'high', 'acc']
['low', 'low', 5.0, 4.0, 'med', 'low', 'unacc']
['high', 'vhigh', 4.0, 5.0, 'big', 'high', 'acc']
['med', 'high', 5.0, 2.0, 'med', 'med', 'unacc']
['med', 'med', 4.0, 2.0, 'small', 'high', 'unacc']
['med', 'low', 2.0, 5.0, 'big', 'low', 'unacc']
['high', 'low', 5.0, 2.0, 'med', 'med', 'unacc']
['med', 'vhigh', 4.0, 5.0, 'big', 'high', 'acc']
['high', 'low', 3.0, 4.0, 'med', 'low', 'unacc']
['med', 'vhigh', 4.0, 2.0, 'big', 'med', 'unacc']
['high', 'vhigh', 5.0, 4.0, 'small', 'high', 'acc']
['high', 'high', 3.0, 2.0, 'small', 'high', 'unacc']
['vhigh', 'vhigh', 3.0, 2.0, 'big', 'med', 'unacc']
['med', 'high', 5.0, 2.0, 'med', 'med', 'unacc']
['vhigh', 'low', 3.0, 4.0, 'med', 'high', 'unacc']
['vhigh', 'vhigh', 4.0, 4.0, 'big', 'high', 'acc']
['low', 'med', 4.0, 4.0, 'big', 'low', 'unacc']
['high', 'high', 4.0, 4.0, 'big', 'med', 'acc']
['vhigh', 'med', 3.0, 5.0, 'big', 'low', 'unacc']
['med', 'low', 2.0, 2.0, 'med', 'high', 'unacc']
['vhigh', 'vhigh', 4.0, 2.0, 'small', 'high', 'unacc']
['med', 'med', 4.0, 4.0, 'small', 'med', 'acc']
['high', 'med', 3.0, 5.0, 'big', 'low', 'unacc']
['med', 'med', 2.0, 2.0, 'med', 'low', 'unacc']
['med', 'low', 2.0, 5.0, 'big', 'low', 'unacc']
['med', 'vhigh', 3.0, 2.0, 'small', 'med', 'unacc']
['low', 'high', 4.0, 2.0, 'small', 'high', 'unacc']
['high', 'low', 3.0, 5.0, 'small', 'high', 'unacc']
['low', 'high', 3.0, 2.0, 'small', 'high', 'unacc']
['vhigh', 'high', 4.0, 4.0, 'big', 'low', 'unacc']
['med', 'med', 3.0, 2.0, 'med', 'high', 'unacc']
['vhigh', 'high', 5.0, 4.0, 'small', 'high', 'unacc']
['high', 'high', 4.0, 2.0, 'big', 'med', 'unacc']
['med', 'med', 3.0, 2.0, 'big', 'low', 'unacc']
['low', 'med', 3.0, 2.0, 'small', 'low', 'unacc']
['med', 'high', 5.0, 5.0, 'small', 'low', 'unacc']
['med', 'high', 3.0, 2.0, 'med', 'med', 'unacc']
['high', 'low', 5.0, 5.0, 'small', 'high', 'unacc']
['high', 'med', 2.0, 2.0, 'med', 'low', 'unacc']
['vhigh', 'high', 5.0, 2.0, 'big', 'high', 'unacc']
['high', 'med', 3.0, 4.0, 'big', 'low', 'unacc']
['med', 'low', 4.0, 5.0, 'small', 'low', 'unacc']
['high', 'high', 4.0, 4.0, 'med', 'med', 'acc']
['vhigh', 'high', 3.0, 2.0, 'med', 'high', 'unacc']
['high', 'high', 4.0, 4.0, 'small', 'med', 'unacc']
['high', 'vhigh', 3.0, 2.0, 'big', 'med', 'unacc']
['vhigh', 'vhigh', 5.0, 5.0, 'big', 'med', 'unacc']
['vhigh', 'high', 3.0, 5.0, 'big', 'low', 'unacc']
['low', 'high', 5.0, 2.0, 'med', 'med', 'unacc']
['med', 'low', 4.0, 4.0, 'big', 'med', 'good']
['med', 'vhigh', 2.0, 4.0, 'small', 'high', 'unacc']
['vhigh', 'low', 3.0, 5.0, 'med', 'med', 'acc']
['med', 'high', 3.0, 2.0, 'big', 'high', 'unacc']
['high', 'vhigh', 5.0, 4.0, 'small', 'high', 'good']
['med', 'vhigh', 3.0, 5.0, 'small', 'low', 'unacc']
['high', 'vhigh', 3.0, 5.0, 'big', 'low', 'unacc']
['vhigh', 'vhigh', 4.0, 4.0, 'med', 'low', 'unacc']
['low', 'high', 2.0, 2.0, 'big', 'low', 'unacc']
['med', 'high', 2.0, 4.0, 'big', 'low', 'acc']
['med', 'high', 2.0, 4.0, 'small', 'med', 'unacc']
['med', 'vhigh', 4.0, 4.0, 'big', 'high', 'acc']
['high', 'high', 5.0, 4.0, 'med', 'low', 'unacc']
['med', 'low', 4.0, 5.0, 'med', 'low', 'unacc']
['vhigh', 'vhigh', 2.0, 2.0, 'med', 'med', 'unacc']
['vhigh', 'high', 4.0, 2.0, 'small', 'low', 'unacc']
['low', 'high', 4.0, 5.0, 'small', 'low', 'unacc']
['high', 'high', 5.0, 2.0, 'med', 'med', 'unacc']
['high', 'vhigh', 2.0, 2.0, 'big', 'low', 'unacc']
['med', 'high', 5.0, 4.0, 'small', 'high', 'acc']
['low', 'high', 5.0, 2.0, 'big', 'high', 'unacc']
['med', 'low', 2.0, 2.0, 'small', 'low', 'unacc']
['high', 'vhigh', 4.0, 4.0, 'med', 'low', 'unacc']
['med', 'low', 4.0, 5.0, 'small', 'low', 'unacc']
['low', 'vhigh', 3.0, 5.0, 'small', 'low', 'unacc']
['high', 'high', 5.0, 4.0, 'big', 'low', 'unacc']
['low', 'low', 3.0, 5.0, 'med', 'med', 'acc']
['med', 'low', 5.0, 5.0, 'small', 'med', 'unacc']
['med', 'low', 4.0, 2.0, 'big', 'low', 'unacc']
['vhigh', 'low', 5.0, 5.0, 'big', 'low', 'unacc']
['vhigh', 'vhigh', 2.0, 2.0, 'big', 'med', 'unacc']
['med', 'high', 5.0, 5.0, 'med', 'low', 'unacc']
['high', 'med', 5.0, 2.0, 'med', 'med', 'acc']
['high', 'high', 3.0, 4.0, 'small', 'low', 'unacc']
['high', 'vhigh', 5.0, 2.0, 'med', 'high', 'unacc']
['high', 'med', 5.0, 4.0, 'small', 'low', 'unacc']
['high', 'high', 4.0, 4.0, 'small', 'med', 'unacc']
['low', 'high', 5.0, 4.0, 'med', 'high', 'vgood']
['high', 'low', 4.0, 2.0, 'small', 'low', 'unacc']
['high', 'med', 4.0, 4.0, 'big', 'low', 'unacc']
['low', 'med', 3.0, 2.0, 'small', 'low', 'unacc']
['med', 'vhigh', 2.0, 4.0, 'med', 'low', 'unacc']
['high', 'med', 4.0, 4.0, 'med', 'low', 'unacc']
['med', 'low', 4.0, 5.0, 'small', 'low', 'unacc']
['high', 'med', 3.0, 2.0, 'small', 'low', 'unacc']
['high', 'vhigh', 5.0, 5.0, 'big', 'med', 'unacc']
['vhigh', 'low', 5.0, 2.0, 'big', 'med', 'acc']
['med', 'med', 3.0, 5.0, 'med', 'med', 'unacc']
['high', 'high', 2.0, 5.0, 'med', 'low', 'unacc']
['low', 'high', 2.0, 4.0, 'big', 'low', 'unacc']
['med', 'vhigh', 2.0, 4.0, 'med', 'low', 'unacc']
['high', 'high', 3.0, 2.0, 'small', 'high', 'unacc']
['med', 'low', 2.0, 2.0, 'med', 'high', 'acc']
['vhigh', 'high', 2.0, 5.0, 'small', 'high', 'unacc']
['low', 'vhigh', 3.0, 2.0, 'big', 'med', 'acc']
['low', 'high', 4.0, 4.0, 'med', 'low', 'unacc']
['vhigh', 'vhigh', 5.0, 5.0, 'med', 'low', 'unacc']
['high', 'vhigh', 3.0, 2.0, 'big', 'med', 'unacc']
['high', 'vhigh', 5.0, 5.0, 'small', 'high', 'unacc']
['high', 'low', 5.0, 4.0, 'big', 'high', 'acc']
['med', 'med', 3.0, 5.0, 'big', 'low', 'unacc']
['high', 'high', 5.0, 2.0, 'small', 'med', 'unacc']
['low', 'vhigh', 5.0, 5.0, 'med', 'med', 'acc']
['vhigh', 'vhigh', 3.0, 4.0, 'small', 'low', 'unacc']
['vhigh', 'low', 3.0, 2.0, 'med', 'med', 'unacc']
['low', 'low', 5.0, 2.0, 'big', 'high', 'acc']
['low', 'high', 5.0, 4.0, 'small', 'high', 'acc']
['low', 'high', 3.0, 5.0, 'med', 'med', 'unacc']
['high', 'high', 3.0, 2.0, 'small', 'high', 'acc']
['high', 'med', 2.0, 4.0, 'small', 'med', 'unacc']
['med', 'low', 3.0, 5.0, 'small', 'med', 'acc']
['high', 'low', 3.0, 4.0, 'med', 'low', 'unacc']
['high', 'low', 4.0, 4.0, 'small', 'med', 'unacc']
['low', 'vhigh', 2.0, 4.0, 'med', 'med', 'unacc']
['high', 'low', 3.0, 2.0, 'med', 'med', 'unacc']
['med', 'high', 2.0, 4.0, 'small', 'med', 'unacc']
['vhigh', 'med', 5.0, 5.0, 'small', 'med', 'unacc']
['high', 'low', 5.0, 5.0, 'big', 'low', 'unacc']
['vhigh', 'vhigh', 3.0, 5.0, 'med', 'low', 'unacc']
['med', 'low', 2.0, 4.0, 'big', 'low', 'unacc']
['med', 'high', 5.0, 4.0, 'big', 'high', 'acc']
['high', 'med', 2.0, 2.0, 'big', 'low', 'unacc']
['high', 'med', 4.0, 4.0, 'small', 'high', 'acc']
['high', 'high', 4.0, 4.0, 'big', 'med', 'acc']
['high', 'med', 2.0, 2.0, 'big', 'low', 'unacc']
['high', 'high', 4.0, 2.0, 'med', 'high', 'unacc']
['med', 'med', 3.0, 2.0, 'med', 'high', 'unacc']
['vhigh', 'vhigh', 3.0, 4.0, 'med', 'low', 'unacc']
